method,user_id,interests,preferred_sources,train_history_size,test_ground_truth_size,CategoryDiversity,SourceDiversity,EmbeddingDiversity,Novelty,Precision@5,Recall@5,HitRate@5,NDCG@5,MAP@5,MRR@5,Precision@10,Recall@10,HitRate@10,NDCG@10,MAP@10,MRR@10,Precision@20,Recall@20,HitRate@20,NDCG@20,MAP@20,MRR@20,CatalogCoverage
Hybrid,fake_user_0084,"Pháp luật, Thế giới, Giáo dục",kenh14,22,10,0.1,0.1,0.4808496832847595,3.6604542506630877,0.2,0.1,1.0,0.11596286801037566,0.04,0.2,0.2,0.2,1.0,0.15314317456935028,0.04857142857142857,0.2,0.1,0.2,1.0,0.15314317456935028,0.04857142857142857,0.2,0.5494919081671058
Hybrid,fake_user_0085,Sức khỏe,"kenh14, vietnamnet",9,10,0.1,0.15,0.7258612513542175,4.235243767686461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5494919081671058
Hybrid,fake_user_0086,"Kinh tế, Công nghệ","thanhnien, kenh14",15,10,0.1,0.15,0.5057418346405029,3.588345515282845,0.2,0.1,1.0,0.12062939834946876,0.04,0.2,0.1,0.1,1.0,0.08090422265123193,0.02,0.2,0.05,0.1,1.0,0.08090422265123193,0.02,0.2,0.5494919081671058
Hybrid,fake_user_0087,"Kinh tế, Văn hóa, Công nghệ",kenh14,23,10,0.1,0.1,0.4426168203353882,3.315831285186042,0.2,0.1,1.0,0.17082429062570498,0.06666666666666667,0.3333333333333333,0.1,0.1,1.0,0.11269254430681792,0.03333333333333333,0.3333333333333333,0.05,0.1,1.0,0.11269254430681792,0.03333333333333333,0.3333333333333333,0.5494919081671058
Hybrid,fake_user_0088,Kinh tế,"kenh14, thanhnien",25,10,0.05,0.1,0.5128638744354248,3.230924268304123,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,0.07343457772266275,0.016666666666666666,0.16666666666666666,0.05,0.1,1.0,0.07343457772266275,0.016666666666666666,0.16666666666666666,0.5494919081671058
Hybrid,fake_user_0089,"Thời sự, Khác","kenh14, vietnamnet",10,10,0.05,0.1,0.2657626271247864,3.1759101663503193,0.2,0.1,1.0,0.1375679605576475,0.04,0.2,0.1,0.1,1.0,0.094588776020192,0.02,0.2,0.05,0.1,1.0,0.094588776020192,0.02,0.2,0.5494919081671058
Hybrid,fake_user_0090,Du lịch,"kenh14, baomoi",12,10,0.05,0.1,0.2642154097557068,5.127654994003183,0.2,0.1,1.0,0.359945548844208,0.2,1.0,0.1,0.1,1.0,0.2410440426295057,0.1,1.0,0.05,0.1,1.0,0.2410440426295057,0.1,1.0,0.5494919081671058
Hybrid,fake_user_0091,"Du lịch, Pháp luật","thanhnien, kenh14",24,10,0.05,0.05,0.36745190620422363,3.5746826108512595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5494919081671058
Hybrid,fake_user_0092,"Giáo dục, Thời sự","vietnamnet, kenh14",25,10,0.1,0.15,0.31390541791915894,3.6891943180624573,0.2,0.1,1.0,0.14576681533924923,0.05,0.25,0.1,0.1,1.0,0.09700689840936037,0.025,0.25,0.05,0.1,1.0,0.09700689840936037,0.025,0.25,0.5494919081671058
Hybrid,fake_user_0093,"Công nghệ, Văn hóa","thanhnien, vietnamnet",20,10,0.05,0.15,0.38661426305770874,3.3203000755482486,0.2,0.1,1.0,0.1250788741977561,0.04,0.2,0.1,0.1,1.0,0.08390206474903604,0.02,0.2,0.1,0.2,1.0,0.1489700644047295,0.038181818181818185,0.2,0.5494919081671058
Hybrid,fake_user_0094,"Giải trí, Du lịch",baomoi,19,10,0.1,0.15,0.5095838904380798,4.543119869450605,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.0,0.13702789600933,0.034722222222222224,0.125,0.1,0.2,1.0,0.13702789600933,0.034722222222222224,0.125,0.5494919081671058
Hybrid,fake_user_0095,Giáo dục,baomoi,23,10,0.05,0.15,0.23767179250717163,3.746225890474917,0.4,0.2,1.0,0.45197777883404366,0.3,1.0,0.3,0.3,1.0,0.3730195005949922,0.19285714285714287,1.0,0.15,0.3,1.0,0.3730195005949922,0.19285714285714287,1.0,0.5494919081671058
Hybrid,fake_user_0096,"Khác, Giáo dục","vietnamnet, thanhnien",24,10,0.1,0.2,0.5169056951999664,3.592585231199133,0.2,0.1,1.0,0.15489344917124093,0.05,0.25,0.1,0.1,1.0,0.10347221546549448,0.025,0.25,0.05,0.1,1.0,0.10347221546549448,0.025,0.25,0.5494919081671058
Hybrid,fake_user_0097,"Thể thao, Kinh tế","baomoi, vietnamnet",16,10,0.05,0.15,0.33829230070114136,3.468691915284805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5494919081671058
Hybrid,fake_user_0098,"Khác, Sức khỏe",baomoi,18,10,0.1,0.15,0.6198863089084625,3.9704475342292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5494919081671058
Hybrid,fake_user_0099,Khác,thanhnien,8,10,0.05,0.15,0.6030993461608887,3.438944571923348,0.2,0.1,1.0,0.16616854623864363,0.06666666666666667,0.3333333333333333,0.1,0.1,1.0,0.11472496079818632,0.03333333333333333,0.3333333333333333,0.05,0.1,1.0,0.11472496079818632,0.03333333333333333,0.3333333333333333,0.5494919081671058
Hybrid,fake_user_0100,"Sức khỏe, Kinh tế",kenh14,16,10,0.05,0.15,0.5250729918479919,3.230924268304123,0.2,0.1,1.0,0.2429378770369334,0.1,0.5,0.2,0.2,1.0,0.23722723829104697,0.06999999999999999,0.5,0.15,0.3,1.0,0.28434856609317855,0.08666666666666666,0.5,0.5494919081671058
Hybrid,fake_user_0101,"Văn hóa, Giải trí",thanhnien,23,10,0.1,0.2,0.5034801363945007,3.599913461800867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,1.0,0.04663963664743702,0.005555555555555555,0.05555555555555555,0.5494919081671058
Hybrid,fake_user_0102,Giải trí,vietnamnet,15,10,0.05,0.15,0.47002220153808594,3.8286880505530094,0.2,0.1,1.0,0.23672916381030337,0.1,0.5,0.1,0.1,1.0,0.15864319078679703,0.05,0.5,0.15,0.3,1.0,0.2607042800984811,0.0784313725490196,0.5,0.5494919081671058
Hybrid,fake_user_0103,"Pháp luật, Công nghệ",baomoi,15,10,0.05,0.05,0.27616769075393677,3.5746826108512595,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.0,0.14089568770005184,0.0365079365079365,0.14285714285714285,0.3,0.6,1.0,0.35213200916096454,0.14724223832582967,0.14285714285714285,0.5494919081671058
Hybrid,fake_user_0104,Kinh tế,"baomoi, vietnamnet",16,10,0.05,0.15,0.4391135573387146,3.230924268304123,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,0.07516764977003508,0.016666666666666666,0.16666666666666666,0.05,0.1,1.0,0.07516764977003508,0.016666666666666666,0.16666666666666666,0.5494919081671058
Hybrid,fake_user_0105,"Thế giới, Pháp luật","baomoi, vietnamnet",9,10,0.05,0.05,0.3604530096054077,3.5746826108512595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5494919081671058
Hybrid,fake_user_0106,Pháp luật,"baomoi, thanhnien",15,10,0.05,0.05,0.3251029849052429,3.5746826108512595,0.2,0.1,1.0,0.16128372236114888,0.06666666666666667,0.3333333333333333,0.1,0.1,1.0,0.10965957549429713,0.03333333333333333,0.3333333333333333,0.05,0.1,1.0,0.10965957549429713,0.03333333333333333,0.3333333333333333,0.5494919081671058
Hybrid,fake_user_0107,"Công nghệ, Văn hóa","thanhnien, vietnamnet",20,10,0.05,0.05,0.25329357385635376,3.3203000755482486,0.2,0.1,1.0,0.19896088119820135,0.1,0.5,0.2,0.2,1.0,0.20022393819752113,0.075,0.5,0.3,0.6,1.0,0.41724596624624233,0.1932107843137255,0.5,0.5494919081671058
Hybrid,fake_user_0108,"Giải trí, Thế giới","kenh14, thanhnien",13,10,0.05,0.15,0.48508262634277344,3.8286880505530094,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.0,0.11980009646922597,0.03111111111111111,0.1111111111111111,0.15,0.3,1.0,0.16832030519716046,0.04777777777777777,0.1111111111111111,0.5494919081671058
Hybrid,fake_user_0109,"Thể thao, Đời sống, Khác",vietnamnet,18,10,0.1,0.2,0.40973156690597534,3.467204548116732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,1.0,0.0500183732691485,0.005,0.05,0.5494919081671058
Hybrid,fake_user_0110,Du lịch,"kenh14, thanhnien",19,10,0.05,0.15,0.2799220085144043,5.127654994003183,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,0.08114774543508665,0.014285714285714285,0.14285714285714285,0.25,0.5,1.0,0.29390093826190056,0.10891652207441682,0.14285714285714285,0.5494919081671058
Hybrid,fake_user_0111,"Văn hóa, Giáo dục",vietnamnet,8,10,0.1,0.15,0.42115622758865356,3.7249295997285836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5494919081671058
Hybrid,fake_user_0112,"Thể thao, Giải trí","baomoi, vietnamnet",19,10,0.1,0.15,0.49981528520584106,3.7566888234993683,0.2,0.1,1.0,0.27870974342939786,0.2,1.0,0.2,0.2,1.0,0.26510707718865123,0.12,1.0,0.1,0.2,1.0,0.26510707718865123,0.12,1.0,0.5494919081671058
Hybrid,fake_user_0113,Khác,"kenh14, vietnamnet",12,10,0.05,0.1,0.5710073113441467,3.438944571923348,0.2,0.1,1.0,0.12337111136524867,0.04,0.2,0.1,0.1,1.0,0.08411835361737015,0.02,0.2,0.05,0.1,1.0,0.08411835361737015,0.02,0.2,0.5494919081671058
Hybrid,fake_user_0114,"Sức khỏe, Công nghệ","kenh14, baomoi",14,10,0.1,0.15,0.6588913798332214,4.408919250246967,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.0,0.14013617677048476,0.03666666666666667,0.16666666666666666,0.1,0.2,1.0,0.14013617677048476,0.03666666666666667,0.16666666666666666,0.5494919081671058
Hybrid,fake_user_0115,Pháp luật,vietnamnet,23,10,0.05,0.1,0.3995937705039978,3.5746826108512595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,1.0,0.1128370192883489,0.020192307692307693,0.07692307692307693,0.5494919081671058
Hybrid,fake_user_0116,"Giáo dục, Thế giới","kenh14, vietnamnet",13,10,0.1,0.15,0.5545116662979126,3.749887584461079,0.2,0.1,1.0,0.12481038859119221,0.04,0.2,0.1,0.1,1.0,0.08229571929773444,0.02,0.2,0.05,0.1,1.0,0.08229571929773444,0.02,0.2,0.5494919081671058
Hybrid,fake_user_0117,"Công nghệ, Giáo dục","vietnamnet, thanhnien",10,10,0.05,0.15,0.27380049228668213,3.746225890474917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,1.0,0.05639382584421188,0.007142857142857143,0.07142857142857142,0.5494919081671058
Hybrid,fake_user_0118,Đời sống,thanhnien,15,10,0.05,0.15,0.6848061084747314,3.542692496644519,0.2,0.1,1.0,0.30731327634531297,0.2,1.0,0.1,0.1,1.0,0.20954466886770395,0.1,1.0,0.1,0.2,1.0,0.25972076800752425,0.11052631578947367,1.0,0.5494919081671058
Hybrid,fake_user_0119,"Thể thao, Công nghệ","baomoi, kenh14",23,10,0.05,0.1,0.4142776131629944,3.468691915284805,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.0,0.13205749416549195,0.03428571428571429,0.14285714285714285,0.1,0.2,1.0,0.13205749416549195,0.03428571428571429,0.14285714285714285,0.5494919081671058
Hybrid,fake_user_0120,"Văn hóa, Thể thao",thanhnien,14,10,0.05,0.15,0.47907280921936035,3.468691915284805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,1.0,0.052805132808103394,0.008333333333333333,0.08333333333333333,0.5494919081671058
Hybrid,fake_user_0121,Thế giới,"thanhnien, vietnamnet",18,10,0.05,0.15,0.46882760524749756,3.760872666419563,0.2,0.1,1.0,0.15305162086625115,0.05,0.25,0.2,0.2,1.0,0.17378162547371365,0.05833333333333333,0.25,0.1,0.2,1.0,0.17378162547371365,0.05833333333333333,0.25,0.5494919081671058
Hybrid,fake_user_0122,"Kinh tế, Thời sự","kenh14, thanhnien",18,10,0.1,0.1,0.5136199295520782,3.2144200377179812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,1.0,0.05601121870708533,0.005555555555555555,0.05555555555555555,0.5494919081671058
Hybrid,fake_user_0123,Thời sự,"kenh14, baomoi",12,10,0.05,0.05,0.2707256078720093,3.1759101663503193,0.2,0.1,1.0,0.16599384583920437,0.06666666666666667,0.3333333333333333,0.1,0.1,1.0,0.1120428952727217,0.03333333333333333,0.3333333333333333,0.1,0.2,1.0,0.16298037120023864,0.04509803921568627,0.3333333333333333,0.5494919081671058
Hybrid,fake_user_0124,"Giáo dục, Kinh tế",thanhnien,12,10,0.1,0.15,0.4978677034378052,3.5658703227151394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5494919081671058
Hybrid,fake_user_0125,"Thể thao, Kinh tế, Khác",kenh14,24,10,0.1,0.2,0.3267323970794678,3.4657171809486598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5494919081671058
Hybrid,fake_user_0126,"Khác, Thế giới, Pháp luật","kenh14, thanhnien",10,10,0.1,0.1,0.34955835342407227,3.547535003065677,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.0,0.1347396621424286,0.03428571428571429,0.14285714285714285,0.15,0.3,1.0,0.18209318221031245,0.05007518796992481,0.14285714285714285,0.5494919081671058
Hybrid,fake_user_0127,"Thể thao, Giải trí",baomoi,20,10,0.1,0.15,0.424624502658844,3.486691722048215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,1.0,0.045479544505275575,0.005555555555555555,0.05555555555555555,0.5494919081671058
Hybrid,fake_user_0128,Sức khỏe,vietnamnet,18,10,0.05,0.15,0.5670475661754608,4.256641437009273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5494919081671058
Hybrid,fake_user_0129,Khác,baomoi,12,10,0.05,0.1,0.591455727815628,3.438944571923348,0.2,0.1,1.0,0.35482348257087504,0.2,1.0,0.2,0.2,1.0,0.31050942906220325,0.12857142857142856,1.0,0.15,0.3,1.0,0.3683649632371711,0.14857142857142855,1.0,0.5494919081671058
Hybrid,fake_user_0130,"Giáo dục, Công nghệ","vietnamnet, baomoi",21,10,0.05,0.15,0.403120756149292,3.746225890474917,0.2,0.1,1.0,0.2005525996246351,0.1,0.5,0.2,0.2,1.0,0.21492584446507476,0.08333333333333333,0.5,0.2,0.4,1.0,0.3362919872790145,0.14137529137529137,0.5,0.5494919081671058
Hybrid,fake_user_0131,"Công nghệ, Giáo dục",thanhnien,23,10,0.1,0.1,0.5179997980594635,3.8098161211110577,0.2,0.1,1.0,0.15531846626137177,0.05,0.25,0.1,0.1,1.0,0.10569401722880738,0.025,0.25,0.05,0.1,1.0,0.10569401722880738,0.025,0.25,0.5494919081671058
Hybrid,fake_user_0132,"Sức khỏe, Khác, Pháp luật",thanhnien,13,10,0.1,0.15,0.3197227716445923,3.5543219050120727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5494919081671058
Hybrid,fake_user_0133,"Văn hóa, Kinh tế",thanhnien,19,10,0.1,0.1,0.45833611488342285,3.311362494823836,0.2,0.1,1.0,0.21098194068044787,0.1,0.5,0.1,0.1,1.0,0.14073529358121334,0.05,0.5,0.05,0.1,1.0,0.14073529358121334,0.05,0.5,0.5494919081671058
Hybrid,fake_user_0134,"Công nghệ, Giải trí, Thể thao","baomoi, thanhnien",13,10,0.05,0.15,0.5442087352275848,3.468691915284805,0.2,0.1,1.0,0.229338098844388,0.1,0.5,0.1,0.1,1.0,0.15403506765233801,0.05,0.5,0.15,0.3,1.0,0.2705639090231317,0.08974358974358973,0.5,0.5494919081671058
Hybrid,fake_user_0135,"Thể thao, Thế giới","kenh14, baomoi",17,10,0.1,0.15,0.5958164036273956,3.731654591306088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,1.0,0.10461430228578933,0.017669172932330827,0.07142857142857142,0.5494919081671058
Hybrid,fake_user_0136,"Công nghệ, Đời sống","baomoi, kenh14",8,10,0.05,0.2,0.7105352282524109,3.542692496644519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5494919081671058
Hybrid,fake_user_0137,"Giải trí, Thời sự, Sức khỏe","baomoi, kenh14",20,10,0.05,0.15,0.2889215350151062,3.1759101663503193,0.2,0.1,1.0,0.15332295304638113,0.06666666666666667,0.3333333333333333,0.1,0.1,1.0,0.10295533199969902,0.03333333333333333,0.3333333333333333,0.1,0.2,1.0,0.15797343766892016,0.04444444444444444,0.3333333333333333,0.5494919081671058
Hybrid,fake_user_0138,"Thể thao, Văn hóa","kenh14, baomoi",9,10,0.05,0.05,0.25697147846221924,3.3203000755482486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,1.0,0.04928831176872028,0.0058823529411764705,0.058823529411764705,0.5494919081671058
Hybrid,fake_user_0139,"Đời sống, Du lịch",thanhnien,18,10,0.1,0.2,0.6292375326156616,4.097429370720052,0.2,0.1,1.0,0.3398023220251499,0.2,1.0,0.2,0.2,1.0,0.2900535419260862,0.12222222222222223,1.0,0.15,0.3,1.0,0.3463488840376722,0.14949494949494951,1.0,0.5494919081671058
Hybrid,fake_user_0140,"Thể thao, Sức khỏe","baomoi, thanhnien",15,10,0.05,0.15,0.3351881504058838,3.468691915284805,0.2,0.1,1.0,0.1409453377309281,0.05,0.25,0.3,0.3,1.0,0.223045561361317,0.08,0.25,0.15,0.3,1.0,0.223045561361317,0.08,0.25,0.5494919081671058
Hybrid,fake_user_0141,"Đời sống, Kinh tế","baomoi, vietnamnet",11,10,0.05,0.15,0.46077102422714233,3.230924268304123,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,0.07632526108489726,0.016666666666666666,0.16666666666666666,0.05,0.1,1.0,0.07632526108489726,0.016666666666666666,0.16666666666666666,0.5494919081671058
Hybrid,fake_user_0142,"Pháp luật, Thời sự",vietnamnet,12,10,0.1,0.2,0.5085004568099976,3.315480521925648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5494919081671058
Hybrid,fake_user_0143,"Sức khỏe, Giáo dục",thanhnien,10,10,0.05,0.15,0.27083539962768555,3.746225890474917,0.2,0.1,1.0,0.1374800242017532,0.05,0.25,0.1,0.1,1.0,0.09187472540233062,0.025,0.25,0.15,0.3,1.0,0.19548126726387607,0.05507518796992481,0.25,0.5494919081671058
Hybrid,fake_user_0144,Thể thao,"kenh14, baomoi",18,10,0.05,0.15,0.3909780979156494,3.468691915284805,0.2,0.1,1.0,0.16867949418845923,0.06666666666666667,0.3333333333333333,0.1,0.1,1.0,0.11135043047314495,0.03333333333333333,0.3333333333333333,0.1,0.2,1.0,0.16238917088756294,0.04444444444444444,0.3333333333333333,0.5494919081671058
Hybrid,fake_user_0145,"Du lịch, Khác, Văn hóa","baomoi, vietnamnet",10,10,0.1,0.1,0.4912105202674866,3.427080122285838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5494919081671058
Hybrid,fake_user_0146,Kinh tế,"baomoi, vietnamnet",18,10,0.05,0.15,0.45560866594314575,3.230924268304123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,1.0,0.0518239340524392,0.007142857142857143,0.07142857142857142,0.5494919081671058
Hybrid,fake_user_0147,"Công nghệ, Thể thao","kenh14, thanhnien",16,10,0.05,0.1,0.49746203422546387,3.468691915284805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,1.0,0.11307033755818507,0.02085561497326203,0.09090909090909091,0.5494919081671058
Hybrid,fake_user_0148,Giáo dục,kenh14,10,10,0.05,0.15,0.45593422651290894,3.746225890474917,0.2,0.1,1.0,0.17063261144128958,0.06666666666666667,0.3333333333333333,0.2,0.2,1.0,0.17100423622578925,0.05333333333333333,0.3333333333333333,0.15,0.3,1.0,0.2337130819260424,0.0806060606060606,0.3333333333333333,0.5494919081671058
Hybrid,fake_user_0149,"Thế giới, Công nghệ, Văn hóa",vietnamnet,11,10,0.1,0.15,0.4813902974128723,3.8237305582584717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5494919081671058
Hybrid,fake_user_0150,"Đời sống, Thế giới","baomoi, thanhnien",9,10,0.15,0.15,0.7242059707641602,3.6424730787536257,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,0.07456279744347533,0.016666666666666666,0.16666666666666666,0.05,0.1,1.0,0.07456279744347533,0.016666666666666666,0.16666666666666666,0.5494919081671058
Hybrid,fake_user_0151,"Giải trí, Sức khỏe, Giáo dục",kenh14,21,10,0.05,0.15,0.4160609841346741,3.8286880505530094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5494919081671058
Hybrid,fake_user_0152,"Đời sống, Thế giới","kenh14, thanhnien",21,10,0.1,0.2,0.582536518573761,3.553601505133271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,1.0,0.06169103447246631,0.008333333333333333,0.08333333333333333,0.5494919081671058
Hybrid,fake_user_0153,Giải trí,"thanhnien, kenh14",20,10,0.05,0.15,0.4497130513191223,3.8286880505530094,0.4,0.2,1.0,0.31122021752210505,0.16666666666666666,0.3333333333333333,0.3,0.3,1.0,0.2746888441219217,0.12083333333333332,0.3333333333333333,0.3,0.6,1.0,0.4390890786263833,0.22481684981684982,0.3333333333333333,0.5494919081671058
Hybrid,fake_user_0154,"Công nghệ, Pháp luật","thanhnien, kenh14",20,10,0.05,0.05,0.30826127529144287,3.5746826108512595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5494919081671058
Hybrid,fake_user_0155,Thế giới,"baomoi, thanhnien",23,10,0.05,0.15,0.4023194909095764,3.760872666419563,0.2,0.1,1.0,0.15786051808298765,0.06666666666666667,0.3333333333333333,0.3,0.3,1.0,0.2452992121332736,0.08833333333333333,0.3333333333333333,0.2,0.4,1.0,0.29386488274879047,0.11055555555555556,0.3333333333333333,0.5494919081671058
Hybrid,fake_user_0156,"Thời sự, Công nghệ",kenh14,15,10,0.05,0.1,0.2662612199783325,3.1759101663503193,0.2,0.1,1.0,0.13818713431078042,0.05,0.25,0.1,0.1,1.0,0.0929227068019961,0.025,0.25,0.05,0.1,1.0,0.0929227068019961,0.025,0.25,0.5494919081671058
Hybrid,fake_user_0157,Kinh tế,"vietnamnet, thanhnien",10,10,0.05,0.15,0.5485607087612152,3.230924268304123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5494919081671058
Hybrid,fake_user_0158,"Sức khỏe, Kinh tế","kenh14, thanhnien",9,10,0.05,0.15,0.541943371295929,3.230924268304123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5494919081671058
Hybrid,fake_user_0159,"Thế giới, Thời sự",thanhnien,18,10,0.05,0.1,0.33384472131729126,3.1759101663503193,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,0.06288907002985847,0.01,0.1,0.05,0.1,1.0,0.06288907002985847,0.01,0.1,0.5494919081671058
Hybrid,fake_user_0160,"Khác, Công nghệ",kenh14,11,10,0.1,0.2,0.6334679126739502,3.5178988684870673,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,0.06492283978788309,0.0125,0.125,0.1,0.2,1.0,0.12478798281383285,0.02361111111111111,0.125,0.5494919081671058
Hybrid,fake_user_0161,Giáo dục,vietnamnet,13,10,0.05,0.15,0.43642109632492065,3.746225890474917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,1.0,0.10655283021123785,0.019090909090909092,0.09090909090909091,0.5494919081671058
Hybrid,fake_user_0162,Đời sống,vietnamnet,13,10,0.05,0.2,0.5531005561351776,3.542692496644519,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.0,0.12342353510290188,0.0365079365079365,0.14285714285714285,0.1,0.2,1.0,0.12342353510290188,0.0365079365079365,0.14285714285714285,0.5494919081671058
Hybrid,fake_user_0163,"Văn hóa, Khác","thanhnien, baomoi",25,10,0.05,0.05,0.2477874755859375,3.3203000755482486,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,0.08025315517828109,0.014285714285714285,0.14285714285714285,0.05,0.1,1.0,0.08025315517828109,0.014285714285714285,0.14285714285714285,0.5494919081671058
Hybrid,fake_user_0164,"Pháp luật, Giải trí, Sức khỏe",kenh14,10,10,0.1,0.1,0.4610517621040344,3.6127834268065215,0.2,0.1,1.0,0.13877322418510085,0.06666666666666667,0.3333333333333333,0.2,0.2,1.0,0.18913720349213833,0.06666666666666667,0.3333333333333333,0.1,0.2,1.0,0.18913720349213833,0.06666666666666667,0.3333333333333333,0.5494919081671058
Hybrid,fake_user_0165,Khác,"vietnamnet, thanhnien",23,10,0.05,0.15,0.6635039150714874,3.438944571923348,0.2,0.1,1.0,0.14864294382616003,0.05,0.25,0.1,0.1,1.0,0.09908863103307045,0.025,0.25,0.1,0.2,1.0,0.14861990221231056,0.034999999999999996,0.25,0.5494919081671058
Hybrid,fake_user_0166,Du lịch,"vietnamnet, kenh14",21,10,0.05,0.15,0.38367539644241333,5.127654994003183,0.2,0.1,1.0,0.1463616277978147,0.05,0.25,0.1,0.1,1.0,0.09762310384843716,0.025,0.25,0.05,0.1,1.0,0.09762310384843716,0.025,0.25,0.5494919081671058
